Country,happiness_score,gdp_per_capita,family,health,freedom,generosity,government_trust,dystopia_residual,continent,Year_x,social_support,cpi_score,Overall rank,Country or region,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year_y,Life Expectancy at birth,BMI,Alcohol,Tuberculosis,Syphilis,Chlamydia,Gonorrhoea,Trichomoniasis,Genital herpes,Other STDs,HIV/AIDS,Diarrhoeal diseases,Whooping cough,Diphtheria,Measles,Tetanus,Meningitis,Encephalitis,Acute hepatitis A,Acute hepatitis B,Acute hepatitis C,Acute hepatitis E,Malaria,African Trypanosomiasis,Chagas disease,Schistosomiasis,Leishmaniasis,lymphatic filariasis,Onchocerciasis,Cysticercosis,Echinococcosis,Dengue,Trachoma,Yellow fever,Rabies,Ascariasis,Trichuriasis,Hookworm disease,Food-bourne trematodes,Leprosy,Lower respiratory infections,Upper respiratory infections,Otitis media,Preterm birth complications,Birth asphyxia and birth trauma,Neonatal sepsis and infections,Other neonatal conditions,Protein-energy malnutrition,Iodine deficiency,Vitamin A deficiency,Iron-deficiency anaemia,Other nutritional deficiencies,Mouth and oropharynx cancers,Oesophagus cancer,Stomach cancer,Colon and rectum cancers,Liver cancer,Pancreas cancer,"Trachea, bronchus, lung cancers",Malignant skin melanoma,Non-melanoma skin cancer,Breast cancer,Cervix uteri cancer,Corpus uteri cancer,Ovary cancer,Prostate cancer,Testicular cancer,Kidney cancer,Bladder cancer,Brain and nervous system cancers,Gallbladder and biliary tract cancer,Larynx cancer,Thyroid cancer,Hodgkin lymphoma,Non-Hodgkin lymphoma,Multiple myeloma,Leukaemia,Diabetes mellitus,"Endocrine, blood, immune disorders",Depressive disorders,Bipolar disorder,Schizophrenia,Alcohol use disorders,Drug use disorders,Anxiety disorders,Eating disorders,Autism and Asperger syndrome,Childhood behavioural disorders,Idiopathic intellectual disability,Alzheimer disease and other dementias,Parkinson disease,Epilepsy,Multiple sclerosis,Migraine,Non-migraine headache,Other neurological conditions,Sense organ diseases,Rheumatic heart disease,Hypertensive heart disease,Ischaemic heart disease,Stroke,"Cardiomyopathy, myocarditis, endocarditis",Other circulatory diseases,Chronic obstructive pulmonary disease,Asthma,Peptic ulcer disease,Cirrhosis of the liver,Appendicitis,Gastritis and duodenitis,Paralytic ileus and intestinal obstruction,Inflammatory bowel disease,Gallbladder and biliary diseases,Pancreatitis,Kidney diseases,Benign prostatic hyperplasia,Urolithiasis,Other urinary diseases,Infertility,Gynecological diseases,Skin diseases,Rheumatoid arthritis,Osteoarthritis,Gout,Back and neck pain,Other musculoskeletal disorders,Neural tube defects,Cleft lip and cleft palate,Down syndrome,Congenital heart anomalies,Other chromosomal anomalies,Other congenital anomalies,Oral conditions,Sudden infant death syndrome,Road injury,Poisonings,Falls,"Fire, heat and hot substances",Drowning,Exposure to mechanical forces,Natural disasters,Other unintentional injuries,Self-harm,Interpersonal violence,Collective violence and legal intervention
Slovakia,6.078,1.27973,1.08268,0.70367,0.23391,0.13837,0.02947,2.61065,Europe,2019,0.0,50,38,Slovakia,6.198,1.246,1.504,0.881,0.334,0.121,0.014,2019.0,78.14,,11.280000000000001,0.013245874,0.0016413439999999999,0.0,0.0,0.0,0.0,0.001225995,0.001061574,0.016950031,0.00182449,2.74e-06,0.0,0.0,0.012569565500000001,0.00041038649999999995,0.0006933925000000001,0.0040234714999999996,0.0062178175,0.0001490425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.615e-06,1.67e-05,0.0,0.0,0.0,1.0295e-06,0.0,0.0,0.0,0.0,0.0,1.011927226,0.0031357995,0.001193068,0.048580013000000005,0.007479879,0.000494152,0.0048719555000000005,0.0143662715,0.0,0.0,0.0026937515,0.003498854,0.35796942449999997,0.15677693,0.41329179000000005,1.2641054299999999,0.234630958,0.43777175700000004,1.280882782,0.127193979,0.051363751,0.5354881855,0.136337269,0.1399062415,0.167098743,0.483975368,0.011558735,0.271129719,0.24429634,0.219287808,0.19814107999999997,0.098759356,0.021267565000000002,0.020643782,0.2225404885,0.124668797,0.224190722,0.3747921555,0.081669364,0.0,0.0011383365,0.002116148,0.109605754,0.022332135,0.0,0.0,0.0,0.0,0.0,2.2409765495,0.154991973,0.083952658,0.0273791735,0.0,0.0,0.115657134,0.0,0.03481776,0.5171423995,5.326992881,1.877918518,0.16925506199999998,0.4855504565,0.5607338225,0.0235935085,0.1368874805,0.7127358315,0.004529542,0.0121741345,0.1061987285,0.0363256605,0.0901367125,0.1048088395,0.41517839,0.003680306,3.45e-07,0.0776416765,0.0,0.0,0.0850019655,0.0074248065000000005,0.000175088,0.000174248,0.0030154099999999996,0.028554727,0.001915556,4.29e-05,0.0050425504999999995,0.0382103805,0.0068519819999999995,0.031294521000000006,0.00047438900000000003,0.00294035,0.1654918085,0.014839474500000002,0.6387149495,0.0193392485,0.071801428,0.0390719915,0.0,0.276780209,0.329872809,0.029701381,0.000273818
El Salvador,6.068,0.8737,0.80975,0.596,0.37269,0.08877,0.10613,3.22134,South America,2019,0.0,34,35,El Salvador,6.253,0.794,1.242,0.789,0.43,0.093,0.074,2019.0,74.85499999999999,,4.33,0.030025196999999997,0.0070884105,0.0,0.0,0.0,0.0,0.000270577,0.4210782175,0.0994415845,0.0160751145,1.52e-05,0.0,0.0056236415,0.0177526515,0.0036317174999999998,0.033656341,0.002280672,8.380000000000001e-06,0.000363545,0.0,0.0,0.009023063000000001,0.0,3.56e-05,0.0,0.0,0.0023543985,0.000140036,0.004490893500000001,0.0,0.0,0.00011307299999999999,5.635e-05,0.0,0.0,0.0,0.0,1.2089725709999999,0.004282217499999999,1.4855e-07,0.158511649,0.060387564,0.028877119,0.0357057705,0.107211608,0.000156435,0.0,0.065520908,0.001026536,0.046913088,0.040181118,0.351023288,0.15731491749999998,0.17759263,0.080399924,0.144893158,0.005426689,0.0243938865,0.1457158225,0.225724588,0.019730246,0.046606363,0.164225256,0.0040673425,0.0298462795,0.0208410345,0.10949437249999999,0.061877991,0.0150880675,0.015589825500000001,0.010576933,0.057460174,0.025066532000000002,0.155869117,0.6926806565,0.111319998,0.0,0.0001095145,0.001910016,0.324155265,0.0367591375,0.0,0.0,0.0,0.0,0.0011211515,0.1599337715,0.0348601365,0.025237212000000002,0.0034350485,0.000761965,0.0,0.20913124900000002,0.0014603615,0.0030653475,0.0729955915,2.906869032,0.7976314314999999,0.0387612505,0.2903117235,0.746293851,0.061016108,0.0785642795,0.39858449399999996,0.0089573005,0.016696207,0.028868267500000003,0.001494777,0.041814595999999996,0.0284604355,2.3627771155,0.031992857,5.09e-07,0.1311081905,0.0,0.0,0.060388649,0.0070230605,0.0006992245,0.0004060385,0.0009530175,0.048868665000000006,0.0184359255,0.00029252449999999996,0.0062318445,0.1256039985,0.00370188,0.0702694085,0.0011574390000000001,0.00795095,0.6734946125,0.007486081,0.1214381095,0.010735834,0.0682808865,0.0206818065,0.0,0.047674603999999995,0.19525797649999999,2.74263758,0.00031262399999999995
Malaysia,6.005,1.25142,0.88025,0.62366,0.39031,0.41474,0.09081,2.35384,Asia,2019,0.0,53,80,Malaysia,5.339,1.221,1.171,0.828,0.508,0.26,0.024,2019.0,74.845,,0.915,0.6135333135000001,0.009452808,0.0007789505,0.0024362435,0.0,0.0,0.001760941,1.3394391005,0.8863075475,0.0399802375,0.000245496,0.0,0.010693555,0.1504538085,0.2261359415,0.001212071,0.10276803799999999,0.002772559,0.0003083105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000921795,0.010270105,0.14000332199999999,0.0,0.0,0.000920812,0.0009963345,0.0,0.0,0.0,0.0,11.738698475,0.002398363,0.00161286,0.5101998995,0.17928725350000002,0.09407494350000001,0.1402323305,0.12458257649999999,0.0,0.0,0.0,0.004661284,0.9323223045,0.217254561,0.720748459,1.9162457745,0.992036008,0.49709179150000005,2.1594439574999997,0.023499443000000002,0.10015143300000001,1.53570324,0.5051761775,0.1760698275,0.4137470065,0.451679551,0.0072121845,0.2702977475,0.233591656,0.3587680675,0.151129122,0.1274990125,0.0535452485,0.038694522,0.5225386335,0.099273002,0.7060890360000001,2.053525548,0.4047330995,0.0,0.0,0.0,0.0903592935,0.1610009155,0.0,0.0004741705,0.0,0.0,0.0,1.9981061965,0.5529486539999999,0.112792817,0.015135449999999998,0.0,0.0,0.100472209,0.0,0.123027369,0.3246691915,18.364544535,10.796042374999999,0.6068591135,1.5781879879999998,3.3162843244999998,0.50665548,0.71215256,2.5627008995000002,0.035722595499999996,0.0089276955,0.6739453449999999,0.0223517325,0.4396010065,0.33793070550000004,3.3145818675000003,0.0,0.012823474500000001,1.479629152,0.0,0.0058658715,1.032848424,0.013676926999999998,0.0,0.0,0.0,0.15161897600000002,0.052802747,0.004746021499999999,0.0120341385,0.29924181,0.108045776,0.22461543150000002,0.0,0.049118428000000006,3.5907345265,0.1053777555,0.927527674,0.167903514,0.40992852,0.110461045,0.000511065,1.1110616050000002,0.9116550339999999,0.4343972025,0.005282554
Nicaragua,5.992,0.69384,0.89521,0.65213,0.46582,0.29773,0.16292,2.82428,South America,2019,0.0,22,45,Nicaragua,6.105,0.694,1.325,0.835,0.435,0.2,0.127,2019.0,75.0,,5.165,0.057354217,0.004687407,0.0001649925,0.0,0.0,0.0,0.0012260545,0.0696092785,0.061191839,0.0014989270000000002,1.9e-05,0.0,0.0,0.0144765135,0.005114675,0.009024193,0.0025816875,0.0006114930000000001,0.000422341,0.0,0.0,0.0019793075,0.0,4.36e-05,0.0,0.0,0.0020654175,3.4200000000000005e-05,0.002198732,0.0,0.0,1.955e-06,0.000419651,0.0,0.0,0.0,0.0002938215,0.5757835044999999,0.00025256949999999997,8.326045e-05,0.2448257645,0.09896646,0.12569463349999999,0.017723862,0.0815446705,0.000211016,0.0,0.013965363,0.0016916735,0.0321365815,0.020918005,0.2387945435,0.15767915500000002,0.2543095425,0.088882872,0.136928254,0.010002177000000001,0.0194437945,0.1415142605,0.187058822,0.0194645935,0.030623789,0.1929963905,0.004729634,0.0324001325,0.0139914165,0.057102588999999995,0.0428934835,0.021319531,0.0197759455,0.008699635,0.06152073500000001,0.011583082500000001,0.1134632805,1.033767268,0.081806289,0.0,0.000407164,0.001664167,0.13932090149999998,0.025162781500000002,0.0,0.0,0.0,0.0,0.0002084805,0.0745113835,0.033360544,0.037070223,0.0033835205,0.0,0.0,0.0644666875,0.0,0.0099725105,0.551572245,2.9217196375,1.112283442,0.06970652599999999,0.21400892900000001,0.7847662959999999,0.052466909,0.042748997999999996,0.6016012765000001,0.0158559865,0.0124673215,0.061595657,0.0072222425,0.040663873,0.0432698155,1.766439328,0.0084477975,4.0515e-06,0.07225221300000001,0.0,0.0,0.080888026,0.015313556,0.004887018,0.000644552,0.0022895240000000002,0.0551039175,0.020251058,0.00034158349999999997,0.0048838205,0.12258193249999999,0.00769688,0.12961191249999998,0.0022970135,0.0060766295,0.554304047,0.008804020999999999,0.1380507205,0.008177562499999999,0.0784425155,0.014922671,0.0,0.1787687575,0.1423070745,0.3092562445,0.0003436845
Uzbekistan,5.987,0.73591,1.1681,0.50163,0.60848,0.34326,0.28333,2.34638,Asia,2019,0.0,25,41,Uzbekistan,6.174,0.745,1.529,0.756,0.631,0.322,0.24,2019.0,72.985,,2.6350000000000002,0.7720926115,0.0002928675,0.0006774775,0.002092254,0.0,0.0,0.001198907,0.35799397250000004,0.29951532399999997,0.001269633,0.000742643,7.24e-05,0.008827033,0.0654100275,0.2073016455,0.014866567,0.045523228,0.0006273615,1.4550000000000001e-05,0.0,0.0,0.0,0.0,0.0022985725,0.0,0.0,0.0,0.0130122075,2.107e-05,0.0,0.0,0.028405928,0.00029169,0.0,0.0,0.0,0.0,2.2868431549999997,0.1379640475,4.585e-06,1.1876945455,0.881871761,0.3748029785,0.12269039749999999,0.00658983,0.0,0.0,0.0,0.0135862535,0.33458103650000004,0.31707750349999997,1.0665466515,0.50918788,0.5970283350000001,0.334840436,1.0094429405,0.031353555000000005,0.050644232,0.9103150255,0.419839277,0.1144481705,0.159926587,0.168822339,0.018599151,0.14560818749999999,0.1004964615,0.5100608535,0.03049786,0.084498185,0.013113695000000002,0.070667111,0.206966441,0.015725263,0.283223283,3.1027255665,0.16591477,0.0,0.0,0.0,0.0541641085,0.1342770995,0.0,0.000283821,0.0,0.0,0.0,0.7267894845,0.281578341,0.41009816600000004,0.0121251395,0.0,0.0,0.071815498,0.0,0.5879258199999999,1.3944148345,34.862633865,10.76718296,0.211807529,0.7464545309999999,0.992716916,0.460799193,0.3076355375,4.784229775,0.015154359,0.000789475,0.2046625495,0.0295297675,0.0729466445,0.125611116,1.566564825,0.0,0.0006237285,0.455612539,0.0,0.0005730785,0.0186206475,0.047787299,0.0,0.0,0.0,0.046114229,0.1579838245,0.0001989595,0.0108293765,0.6749590715,0.018614164500000002,0.29633316600000004,0.0,0.024231809,1.9263113310000002,0.138469735,0.376059569,0.271173637,0.5736108839999999,0.059274083500000005,0.0,0.711417118,1.3265852375,0.242713017,0.001882044
Italy,5.977,1.35495,1.04167,0.85102,0.18827,0.16684,0.02556,2.34918,Europe,2019,0.0,53,36,Italy,6.223,1.294,1.488,1.039,0.231,0.158,0.03,2019.0,82.905,,8.175,0.1679921775,0.0021285475,0.0,0.0001736835,0.0,0.0,0.0133689645,0.2599269315,0.8109599399999999,0.0002940205,8.01e-07,0.0007053625,0.0107873055,0.06387298899999999,0.002313783,0.49601102750000003,0.166977451,1.2252734345,0.0046114139999999994,0.0,0.0,0.0004932925000000001,0.0,0.0015665310000000001,0.0,0.0,2.725e-06,4.88e-05,0.0,0.0,0.0,4.325e-07,0.0,0.0,0.0,0.0,0.0002220445,8.169267881,0.0100880785,0.007964988,0.17872563600000002,0.07012273150000001,0.036355803,0.09942538149999999,0.3877494125,0.000178149,0.0,0.8362340125,0.122087001,1.6716429905,1.0226197585,5.1262418595,10.626795765499999,4.81008528,6.047271812,17.076241025,1.0803279095,0.53915112,6.934109273,0.5768150595,1.098924459,1.640750497,4.2046148615,0.046224274,2.0719979349999997,3.3552945039999997,2.20017343,1.8824439339999999,0.846740423,0.2890527765,0.2193136165,2.685844045,1.930028606,3.3642230205,9.918015179000001,4.2153923435,0.0,0.042600225000000005,0.2120767635,0.1385022765,0.3270346475,0.0008166605,0.0,0.0,0.0,0.09423552,20.72230408,4.2138385425000005,0.6682724744999999,0.338326625,0.00031621199999999996,0.0,3.454696578,0.0371002815,1.107888152,14.965588615,48.558017875000004,31.316728384999998,2.7654649295000002,14.96414032,16.19123576,0.246770557,0.3449521885,2.779708142,0.0242568965,0.058633673,1.444501039,0.32408237100000004,1.1335034455,0.555362664,6.362878773,0.120410648,3.635e-06,1.3420768564999999,0.0,0.0,0.7199024585,0.35072887799999997,0.24057704600000002,0.0112528345,0.1451777835,1.1291766,0.025441248,0.000284389,0.1561545975,0.22561531750000002,0.06922497050000001,0.244834701,0.0236318875,0.0099756745,1.610375621,0.07699940599999999,2.1112135965,0.13552739749999998,0.17194429549999998,0.17224188099999999,0.0,6.0561284625,2.020926715,0.20425058599999998,0.0030863490000000004
Ecuador,5.976,0.97306,0.85974,0.68613,0.4027,0.10074,0.18037,2.77366,South America,2019,0.0,38,50,Ecuador,6.028,0.912,1.312,0.868,0.498,0.126,0.087,2019.0,78.455,,3.285,0.286871706,0.0424762415,0.000442085,0.001277356,0.0,0.0,0.001031042,0.30467289399999997,0.20520920650000002,0.039578743,0.0002769255,0.0,0.004455126,0.044759926500000005,0.0409969,0.002845846,0.001426221,0.0005380305000000001,0.0001567435,0.0,0.0,0.010455371500000001,0.0,0.0,0.0,0.0,0.016789665500000002,0.0002660345,0.0048309865,0.0,0.001871665,0.0016167675,0.0009162125,0.0,0.0,0.0,0.0,2.541404519,0.004159926499999999,1.505e-05,0.5859164355,0.151209191,0.1074011805,0.0747883565,0.28917856249999996,0.0,0.0,0.0,0.055971820500000005,0.0829457355,0.0898734375,1.044390861,0.554612163,0.476826569,0.280836095,0.5372613184999999,0.059205551,0.0945520255,0.4126844,0.419879174,0.0643628445,0.161154555,0.6809387895,0.0243684615,0.115434585,0.0840531095,0.2268136385,0.20172206250000002,0.0429492895,0.09754148200000001,0.0336342655,0.313947985,0.0939103495,0.4408131985,2.160587295,0.253416341,0.0,0.0,0.0,0.140001655,0.106883099,0.0,1.9735e-05,0.0,0.0,0.0,1.2824076325,0.328991396,0.136309091,0.00900001,0.0,0.0,0.07363381599999999,0.0,0.08128995450000001,1.2534559365,4.9023904875,2.714552276,0.153907218,0.6986329265,1.288172283,0.042738232,0.208306516,1.665169558,0.0552482275,0.042601925,0.2651651415,0.014534110499999999,0.250157117,0.189224987,3.0919467039999997,0.0,0.0050872345,0.1741485215,0.0,0.0057811555,0.051296674,0.0617973915,0.0,0.0,0.0,0.082619232,0.0349519365,0.0006677535,0.036682679499999996,0.3433628595,0.0201494185,0.231841894,0.0,0.0218591905,1.7451581865,0.029283016499999998,0.5570568375,0.08756644350000001,0.23491373850000002,0.084176804,0.0069762295,0.580364765,0.663136083,0.6048441865,0.0008503555
Japan,5.921,1.38007,1.06054,0.91491,0.46761,0.10224,0.18985,1.80584,Asia,2019,0.0,73,58,Japan,5.886,1.327,1.419,1.088,0.445,0.069,0.14,2019.0,84.215,,10.254999999999999,1.7292703545,0.0079163205,0.0,0.0,0.0,0.0,0.072205242,0.023880035,1.365536135,0.000705145,3.175e-05,0.0,0.0045870765,0.1539465625,0.0023342650000000003,0.048822404,0.7113982895,1.1098129435000001,0.021043791,0.0,0.0,0.0,0.000204388,0.0,0.0,0.0,0.0,0.0022310615,0.0,0.0,0.0,0.002091259,0.0,0.0,0.0,0.0,0.000186175,53.949264905,0.079549684,0.0038089524999999997,0.10107843799999999,0.052236765500000004,0.0184186395,0.0586613255,0.9548597219999999,0.0007961035,0.0,0.43766786150000003,0.219597447,4.166666558499999,6.1579458605,25.216462665,28.67018035,14.692181699999999,18.513519585,39.844104785,0.352235439,0.5690554755,7.902375083,1.8994573705,1.7305253425,2.5306217955,6.757640375,0.036624777,5.069212676499999,4.9681957695,1.420691025,10.46601471,0.48704495550000004,1.0351472990000001,0.101202156,7.083476426000001,2.4517690424999996,4.8034207155,2.7163216665,5.743028353,0.0,0.042898661500000004,0.5259169455,0.2878412455,0.3659690675,0.0023764945,0.0,0.0,0.0,0.0693812545,28.46855468,7.0037155250000005,0.779248537,0.053938689,0.0,0.0,7.1963981695,0.01029615,1.2775012425,3.336559177,81.95250528,60.911390165,4.116236812,30.283714665,39.08473696,0.961148825,1.4608655475,7.0976266205,0.0628227415,0.0488854975,3.72573644,0.1608279325,3.8615266325,0.729370572,22.38947674,0.0858714025,2.29e-05,4.833362305,0.0,0.0,1.403002883,1.308870276,0.0429931865,0.009993803499999999,0.40530771,2.921784124,0.056735941,4.38e-05,0.07252186899999999,0.5389133695,0.2507574935,0.3173558995,0.052905123,0.048650742,2.2829026685000002,0.1272532935,4.867938273,0.5034734825,4.2044514965,0.270480484,0.0394579875,11.034034231,9.7330512605,0.132919294,0.007252986499999999
Kazakhstan,5.919,1.22943,0.95544,0.57386,0.4052,0.15011,0.11132,2.49325,Asia,2019,0.0,34,60,Kazakhstan,5.809,1.173,1.508,0.729,0.41,0.146,0.096,2019.0,73.795,,5.175,0.1465254735,0.0008268955,0.001279311,0.004094632,0.0,0.0,0.00240164,0.1700715545,0.128902014,0.0004043755,5.495e-05,0.0,0.001837797,0.044424726,0.0710443315,0.0014639615,0.007407193499999999,0.000681585,0.00042996449999999997,0.0,0.0,0.0,0.0,0.0005428645000000001,0.0,0.0,0.0,0.0014646005,0.0,0.0,0.0,0.005818867,0.00010095549999999999,0.0,0.0,0.0,0.0,1.7347060499999998,0.008257809500000001,6.11e-05,0.3504465985,0.219239823,0.099640129,0.1218816355,0.041718675499999996,0.0,0.0,0.0,0.015743583499999998,0.339386015,0.64909515,1.3227469255,1.064143389,0.5098975285,0.560814351,1.9437523115,0.071101886,0.0720798175,0.848247609,0.402780444,0.183195232,0.316797392,0.2658367165,0.0198825655,0.268041396,0.172892289,0.287900081,0.0893202025,0.16355122500000002,0.050197699500000005,0.0422580335,0.123351957,0.052318407,0.305940414,1.12212261,0.15158164600000001,0.0,0.0,0.0,0.655019083,0.345790205,0.0,0.000216225,0.0,0.0,0.0,1.202076142,0.361606432,0.1476140155,0.023624761,0.0,0.0,0.0411753465,0.0,0.1463292155,0.9178955085,15.53707207,10.7765890215,1.9313987565,0.8364177214999999,3.695351565,0.5701605195,0.187939345,2.736926327,0.009473087,0.007629068,0.08903362100000001,0.033161162,0.0697124975,0.357267128,0.8198338515,0.0,0.061302892500000004,0.2869708025,0.0,0.0033112805,0.015714014499999998,0.012582391,0.0,0.0,0.0,0.021939828,0.017521103,0.00022568049999999997,0.0066596725,0.20137965400000002,0.0070737149999999995,0.24008548899999999,0.0,0.063982401,1.1760646945,0.17901561800000002,0.3507320075,0.1771856905,0.34018966100000003,0.141915432,0.0,0.7341600335,1.6293575869999999,0.474742602,0.0035418605
Poland,5.835,1.24585,1.04685,0.69058,0.4519,0.14443,0.055,2.20035,Europe,2019,0.0,58,40,Poland,6.182,1.206,1.438,0.884,0.483,0.117,0.05,2019.0,78.23,,12.149999999999999,0.298288454,0.0002096025,0.0,0.0,0.0,0.0,0.0023212295,0.057443496,0.4195050425,5.3200000000000006e-05,0.0002034105,0.0,0.000835749,0.085282363,0.0032437044999999998,0.0010627235,0.026005693999999996,0.09409619150000001,0.0004269295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042228649999999997,0.005228551,0.0,0.0,0.0,0.0001586135,0.0,0.0,0.0,0.0,0.0,9.999176395500001,0.009563466,0.00044744399999999997,0.289379085,0.025916351499999997,0.0126778415,0.0226641235,0.1452727165,0.0,0.0,0.0061245415000000004,0.0097549365,1.6882923109999999,0.901427964,2.955214304,7.3051858764999995,1.1449836544999998,2.7148056005,12.890297045499999,0.8506269909999999,0.2267294755,3.983376187,0.953336595,1.081329572,1.464506219,3.244416589,0.08172735,1.6428919450000001,2.3501763585,1.7851174995,1.07015975,0.917104347,0.1962955705,0.1029858535,1.1155349935,0.852148465,1.727762995,4.4736610290000005,0.415490374,0.0,0.0007283715,0.014783847499999999,2.619107306,0.160478584,0.0,0.0,0.0,0.0,0.006907234,1.8506404730000001,0.750123078,0.572594591,0.251205444,0.0,0.0,0.6970171455,0.000198854,0.305818339,2.4683637325,58.849863424999995,16.34660766,1.7473238970000002,6.699233006,6.838284687,0.27000801500000005,1.5454889760000001,3.956034836,0.034296901500000004,0.07429356449999999,0.265804514,0.14442976600000001,0.44240930450000004,0.9274078795,2.0324970835,0.0145007945,1.5305e-06,1.0004846075,0.0,0.0,0.234563264,0.18443272,0.0089846705,0.0031056565,0.007530792,0.1529228715,0.0302507815,0.00016328650000000002,0.0202547245,0.18545118700000002,0.070005815,0.1520298575,0.002019943,0.011577979,1.777291993,0.102422862,2.355806326,0.23710001249999998,0.318224665,0.1557719135,0.0,1.2633237045,2.140972388,0.146987752,0.0019334775
Lithuania,5.813,1.2692,1.06411,0.64674,0.18929,0.02025,0.0182,2.60525,Europe,2019,0.0,60,42,Lithuania,6.149,1.238,1.515,0.818,0.291,0.043,0.042,2019.0,75.83000000000001,,13.450000000000001,0.0593708525,6.88e-07,0.0,0.0,0.0,0.0,0.000552254,0.011143237,0.0296871,9.595e-06,1.0015000000000001e-07,0.0,0.001208372,0.0096738355,0.000800895,0.0008524645,0.0023649954999999997,0.0116925825,3.9495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004099961500000001,0.0132255825,0.0,0.0,0.0,0.0025755485,0.0,0.0,0.0,0.0,0.0,0.32707958000000004,2.87e-05,0.0005050339000000001,0.004422285,0.005146231,0.0027091055,0.0016602,0.0035436829999999997,0.0,0.0,0.0026590045,0.001614995,0.1689899145,0.109390562,0.3195907485,0.5368526585,0.11943693550000001,0.2889783545,0.6643560495,0.064256538,0.0340284565,0.31447785300000003,0.112144617,0.0796714015,0.1165888355,0.298954336,0.001807159,0.1607571515,0.146214804,0.12094232299999999,0.07023415050000001,0.06709042500000001,0.0111959965,0.0070498525,0.094360935,0.059323524,0.141886685,0.2625599385,0.036021343,0.0,0.0,0.0042302445,0.0958138285,0.0611260515,0.0,0.0,0.0,0.0,0.0019833585,0.3244712865,0.1111624795,0.031028571499999998,0.014383239499999999,0.0,0.0,0.10334266750000001,0.0,0.014592261,0.644544856,7.664693054000001,2.82156229,0.241988387,0.594923831,0.256478064,0.022681893,0.1563622725,0.3217546915,0.004872903,0.005633142000000001,0.031306258000000003,0.0074200855000000005,0.0774766915,0.11272026100000002,0.1859212325,0.0040074205,1.76e-07,0.0345099675,0.0,0.0,0.023941845,0.0205159155,0.0031255805,0.004213036,0.009000936000000001,0.0328185485,0.001755082,1.0810000000000001e-06,0.0034727135000000003,0.01043901,0.0024257404999999998,0.012734015500000001,0.0009843175,0.0031599195000000004,0.112272726,0.0230760255,0.259020435,0.025598844500000002,0.074961891,0.010973750999999999,0.0,0.2077580245,0.3607335715,0.06577236,0.0001413885
Belarus,5.802,1.13062,1.04993,0.63104,0.29091,0.13942,0.17457,2.38582,Europe,2019,0.0,45,81,Belarus,5.323,1.067,1.465,0.789,0.235,0.094,0.142,2019.0,74.635,,11.53,0.13430636,0.000279454,0.000545862,0.001821481,0.0,0.0,0.000889737,0.08349999999999999,0.006364081000000001,1.0399999999999999e-05,2.79e-06,8.65e-08,4.32e-05,0.0182041205,0.046568441,0.000401448,0.0068466975,0.0003275595,0.000447525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.685e-05,0.000334528,0.0,0.0,0.0,0.0041759165,0.0,0.0,0.0,0.0,0.0,0.543233525,0.0024859765,5.005e-06,0.032147013,0.012494225,0.00308065,0.006714007,0.010905467,0.0,0.0,0.0,0.009630909,0.4504360385,0.246470347,0.8449349035,1.4431349290000002,0.18152620949999998,0.585326812,1.4748782649999999,0.13198929650000002,0.003847133,0.615234873,0.151641998,0.195263711,0.214323801,0.467865189,0.0173343815,0.5401434555,0.14768621599999998,0.251127434,0.0850364515,0.1497918945,0.053992594500000005,0.0342542795,0.19465595200000002,0.10689254749999999,0.2769878805,0.18631008599999999,0.070435145,0.0,0.0,0.0,1.3804643255,0.19439479450000002,0.0,9.5826e-05,0.0,0.0,0.0,1.765177835,0.31071326200000005,0.0579482145,0.0210185765,0.0,0.0,0.045788848,0.0,0.1196345945,0.18365570250000002,26.593008935,8.1965794905,0.680266276,0.8151211715,1.1039959965,0.06085315,0.1176467045,1.038915412,0.009979851,0.0054345855,0.0775917105,0.027533151999999998,0.0811769305,0.26922287,0.2399523855,0.0,0.0324249075,0.21659103600000001,0.0,0.0019003515,0.015381978000000001,0.007555786,0.0,0.0,0.0,0.009494726,0.007988983,2.035e-05,0.0039479645,0.0548371385,0.0045176420000000005,0.029708172,0.0,0.0052799135,0.36100606,0.15564983599999999,0.4758700145,0.3101587345,0.2716604265,0.06662902600000001,0.0,0.549375199,1.001988008,0.1275805385,0.001663595
